,occurrenceID,newOccurrenceID,eventDate,decimalLongitude,decimalLatitude,scientificName,scientificNameID,basisOfRecord,collectionCode,catalogNumber,occurrenceStatus,institutionCode
2100,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2100,jaime_protocol_observation:TODO:TODO,2017-05-05,24.53862793,-81.41464542,Poliquetos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2101,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2101,jaime_protocol_observation:TODO:TODO,2017-05-05,24.53862793,-81.41464542,Pterópodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2102,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2102,jaime_protocol_observation:TODO:TODO,2017-05-05,24.53862793,-81.41464542,QUETOGNATOS,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2103,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2103,jaime_protocol_observation:TODO:TODO,2017-05-05,24.53862793,-81.41464542,Subeucalanus. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2104,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2104,jaime_protocol_observation:TODO:TODO,2017-05-05,24.53862793,-81.41464542,Temora,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2105,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2105,jaime_protocol_observation:TODO:TODO,2017-05-05,24.53862793,-81.41464542,Temora stylifera,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2106,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2106,jaime_protocol_observation:TODO:TODO,2017-05-05,24.53862793,-81.41464542,Tintinidos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2107,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2107,jaime_protocol_observation:TODO:TODO,2017-05-05,24.53862793,-81.41464542,,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2108,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2108,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,Acrocalanus sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2109,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2109,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,Apendics(Fritilaria),TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2110,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2110,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,Calocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2111,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2111,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,Candancia. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2112,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2112,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,Centropages sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2113,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2113,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,Ceratiun,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2114,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2114,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,Evadnes sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2115,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2115,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,Farranula sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2116,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2116,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,L. decapodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2117,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2117,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,L. equinodermos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2118,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2118,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,Macrosetella   ,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2119,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2119,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,N.copépodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2120,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2120,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,Oithona sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2121,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2121,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,Oncaea. sp. ,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2122,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2122,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,Paracalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2123,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2123,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,Poliquetos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2124,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2124,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,QUETOGNATOS,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2125,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2125,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,Subeucalanus. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2126,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2126,jaime_protocol_observation:TODO:TODO,2017-05-05,-80.37953386,25.00607727,,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2127,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2127,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Acartia sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2128,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2128,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Acrocalanus sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2129,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2129,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Anfípodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2130,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2130,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Apendigs(Oikopleura),TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2131,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2131,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,BRYOZOOS,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2132,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2132,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Calocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2133,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2133,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Candancia. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2134,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2134,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Clausocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2135,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2135,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Corycaeus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2136,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2136,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Doliólidos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2137,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2137,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Euchaeta. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2138,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2138,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Euterpina  ,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2139,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2139,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Evadnes sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2140,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2140,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,F. gracilis ,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2141,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2141,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Farranula sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2142,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2142,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Foramíniferos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2143,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2143,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,H. de peces,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2144,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2144,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,L. bivalvos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2145,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2145,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,L. cefalópodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2146,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2146,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,L. decapodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2147,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2147,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,L. equinodermos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2148,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2148,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Larvas de peces,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2149,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2149,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Macrosetella  ,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2150,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2150,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Mesocalanus,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2151,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2151,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Microsetella,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2152,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2152,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,O. venusta,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2153,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2153,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Oithona sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2154,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2154,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Oncaea. sp. ,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2155,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2155,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Paracalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2156,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2156,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Poliquetos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2157,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2157,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Pterópodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2158,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2158,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,QUETOGNATOS,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2159,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2159,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Sapphirina sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2160,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2160,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Scolecithrix. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2161,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2161,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Sifonóforos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2162,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2162,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Tintínidos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2163,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2163,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,Undinula,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2164,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2164,jaime_protocol_observation:TODO:TODO,2017-04-05,24.53862793,-81.41464542,,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2165,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2165,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Acartia sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2166,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2166,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Anfipodo,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2167,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2167,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Apendigs(Oikopleura),TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2168,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2168,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Brachiopod,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2169,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2169,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,BRYOZOOS,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2170,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2170,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Calocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2171,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2171,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Centropages sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2172,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2172,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Clausocalanus,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2173,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2173,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Clytemnestra,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2174,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2174,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Copepoditos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2175,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2175,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Corycaeus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2176,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2176,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Farranula sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2177,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2177,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,H. de peces,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2178,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2178,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,L. decapodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2179,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2179,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,L. Pez,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2180,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2180,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Macrosetella,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2181,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2181,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Microsetella sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2182,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2182,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,N.copépodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2183,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2183,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Oithona sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2184,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2184,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Oncaea. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2185,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2185,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Ostrácodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2186,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2186,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Paracalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2187,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2187,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Penilia sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2188,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2188,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,QUETOGNATOS,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2189,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2189,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Subeucalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2190,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2190,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,Temora sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2191,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2191,jaime_protocol_observation:TODO:TODO,2017-05-17,-81.71532752,24.47605506,,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
2192,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:2192,jaime_protocol_observation:TODO:TODO,2017-05-24,24.53862793,-81.41464542,Acartia sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
